shardID,t,queueSize
10,30.039888620376587,3149
2,30.040317058563232,13
7,30.04012703895569,2669
5,30.04048776626587,5390
1,30.04074239730835,3861
13,30.04138207435608,2777
14,30.042333364486694,4502
6,30.04516077041626,5305
3,30.046148777008057,2275
0,30.05133867263794,2523
15,30.055207014083862,7463
11,30.076991319656372,3
4,31.03111457824707,5231
8,31.032414197921753,55
12,31.03498125076294,2925
9,31.038663625717163,14524
2,31.040996313095093,30
5,31.0406436920166,5533
10,31.04093027114868,3198
7,31.041388750076294,2784
1,31.041722774505615,3900
13,31.042601346969604,2832
14,31.042911291122437,4585
6,31.04641842842102,5420
3,31.046897411346436,2347
0,31.053492784500122,2633
15,31.05600380897522,7724
11,31.077965021133423,3
4,32.031713247299194,5434
8,32.03330373764038,10
12,32.036264181137085,2990
9,32.039719104766846,14912
10,32.04142236709595,3264
5,32.041725397109985,5662
2,32.042041301727295,0
1,32.042155504226685,4024
7,32.043110370635986,2861
14,32.04337430000305,4724
13,32.04382371902466,2892
6,32.04777693748474,5587
3,32.04850673675537,2377
0,32.054373025894165,2730
15,32.05696249008179,7898
11,32.0785756111145,0
4,33.03260517120361,5537
8,33.03533124923706,0
12,33.03758692741394,3087
5,33.043025732040405,5928
2,33.04296088218689,35
10,33.043206214904785,3344
14,33.044615745544434,4810
7,33.04472303390503,2968
1,33.04551148414612,4139
6,33.04918956756592,5854
3,33.05010962486267,2438
13,33.05221939086914,3060
0,33.055153131484985,2833
9,33.04097604751587,15482
15,33.06678533554077,8275
11,33.08019304275513,7
8,34.036561012268066,67
4,34.03607249259949,5667
12,34.03903675079346,3260
9,34.04157495498657,15795
5,34.04405212402344,6047
2,34.04466986656189,31
10,34.044336557388306,3466
7,34.04613971710205,3097
14,34.04515290260315,4979
1,34.04625177383423,4308
3,34.05110549926758,2598
6,34.05112266540527,5957
13,34.0529363155365,3103
0,34.056244134902954,3020
15,34.068400859832764,8462
11,34.081958055496216,2
8,35.03685474395752,56
4,35.0367693901062,5782
12,35.03948664665222,3347
9,35.04304647445679,16297
2,35.04493975639343,38
10,35.04558277130127,3538
7,35.04717302322388,3078
5,35.04631567001343,6160
14,35.046069383621216,5122
1,35.047006368637085,4426
6,35.05250024795532,6116
3,35.05324125289917,2627
13,35.054017305374146,3199
0,35.057178258895874,3013
15,35.06899976730347,8659
11,35.08278560638428,3
8,36.03753399848938,1
12,36.04095125198364,3419
9,36.04412817955017,16604
2,36.04573917388916,0
5,36.047210931777954,6367
14,36.047563552856445,5186
10,36.04707717895508,3568
7,36.04823279380798,3182
1,36.04902768135071,4460
6,36.053773403167725,6238
3,36.055012702941895,2720
13,36.05550742149353,3258
0,36.05886435508728,3129
4,36.03829526901245,6059
15,36.07036852836609,8906
11,36.08353638648987,0
8,37.038249492645264,0
4,37.03981018066406,6163
12,37.04240894317627,3578
5,37.04874229431152,6578
10,37.04948687553406,3722
14,37.04932975769043,5293
7,37.05010414123535,3374
2,37.04738736152649,32
1,37.049537658691406,4746
6,37.05493688583374,6428
3,37.056180000305176,2741
0,37.05944633483887,3361
9,37.044838428497314,17133
13,37.0653600692749,3427
15,37.071412086486816,9179
11,37.083558797836304,4
8,38.03950786590576,38
4,38.0408456325531,6350
12,38.04275560379028,3694
9,38.04540824890137,17524
2,38.04874086380005,18
5,38.049760818481445,6749
14,38.050177574157715,5469
1,38.05039596557617,4772
10,38.050480127334595,3778
7,38.05099415779114,3422
6,38.056464195251465,6563
3,38.0569953918457,2908
0,38.06126117706299,3346
13,38.06729507446289,3480
15,38.072842597961426,9512
11,38.084736585617065,3
8,39.040196657180786,49
4,39.041523933410645,6494
12,39.04392623901367,3720
9,39.04627871513367,17893
14,39.05022621154785,5546
2,39.05002212524414,0
10,39.051066398620605,3865
1,39.05187439918518,5003
7,39.0523784160614,3501
5,39.05357074737549,6875
6,39.05754089355469,6648
3,39.05787014961243,2968
0,39.062583446502686,3484
13,39.06835317611694,3528
15,39.07441163063049,9674
11,39.086010456085205,3
8,40.04095411300659,0
4,40.042930603027344,6703
12,40.045042991638184,3790
9,40.04684352874756,18314
2,40.051291942596436,0
14,40.05107116699219,5609
10,40.05245089530945,3997
1,40.05310273170471,5024
7,40.05320167541504,3508
5,40.0544912815094,7043
6,40.058433055877686,6811
3,40.05852746963501,3009
0,40.0636510848999,3585
13,40.06986904144287,3599
15,40.07558345794678,10043
11,40.08683204650879,0
8,41.041884660720825,0
4,41.043781042099,6812
12,41.04661417007446,3904
9,41.048110246658325,18712
14,41.05258631706238,5694
10,41.05388379096985,4169
7,41.054250717163086,3699
5,41.05611300468445,7280
3,41.0589919090271,3024
1,41.05401110649109,5393
0,41.0646653175354,3758
2,41.05266451835632,15
6,41.05913472175598,7154
15,41.07651734352112,10294
13,41.07149815559387,3709
11,41.087568044662476,0
8,42.04291796684265,40
4,42.045125246047974,6910
12,42.0479850769043,3963
9,42.04931712150574,19180
14,42.054094552993774,5879
2,42.05408549308777,23
10,42.05425214767456,4315
7,42.05554676055908,3713
1,42.05542707443237,5414
5,42.05714702606201,7438
6,42.059988021850586,7368
3,42.05993676185608,3148
0,42.06577730178833,3736
13,42.07207155227661,3796
15,42.07845497131348,10574
11,42.08895659446716,7
8,43.04418420791626,20
4,43.04643654823303,7103
12,43.049641847610474,4024
9,43.05055809020996,19474
14,43.05500102043152,5993
10,43.055872678756714,4332
7,43.05631756782532,3828
1,43.05632519721985,5628
5,43.05827355384827,7536
3,43.06084585189819,3211
6,43.06182599067688,7468
2,43.0624942779541,0
0,43.067469120025635,3912
13,43.073256731033325,3824
15,43.07953763008118,10758
11,43.08999562263489,2
8,44.04741358757019,0
4,44.0480592250824,7297
12,44.050849199295044,4133
9,44.051833629608154,19917
14,44.05621004104614,6105
1,44.05687665939331,5641
10,44.05763053894043,4472
7,44.05755829811096,3835
5,44.05955243110657,7700
3,44.06266522407532,3260
6,44.06251811981201,7620
2,44.06370186805725,0
0,44.07047128677368,3984
13,44.0743145942688,3926
15,44.080949544906616,11034
11,44.090792179107666,4
8,45.048344373703,0
4,45.04928135871887,7411
9,45.05257797241211,20292
12,45.05218982696533,4288
1,45.057177782058716,5920
14,45.058027029037476,6212
7,45.05842995643616,4075
10,45.05893659591675,4575
3,45.06396174430847,3303
6,45.064064264297485,7939
2,45.065287351608276,27
5,45.060466051101685,7931
0,45.071540117263794,4163
13,45.075499534606934,4046
15,45.08251881599426,11305
11,45.09249424934387,0
8,46.04922795295715,52
4,46.050753116607666,7495
12,46.05310559272766,4413
9,46.05345034599304,20732
1,46.0581431388855,5978
14,46.058842182159424,6461
7,46.05969047546387,4086
10,46.05947518348694,4646
5,46.061938762664795,8069
3,46.064435720443726,3435
6,46.0658118724823,8110
2,46.06695365905762,19
0,46.07316708564758,4171
13,46.0765483379364,4140
15,46.0836718082428,11552
11,46.0929479598999,3
8,47.05003118515015,52
4,47.052260398864746,7596
12,47.05449628829956,4477
9,47.055174112319946,21036
14,47.06017279624939,6551
1,47.05990552902222,6120
10,47.0607373714447,4651
7,47.060893297195435,4189
5,47.06452679634094,8211
3,47.06558680534363,3512
6,47.06663990020752,8287
2,47.06806659698486,0
0,47.073894023895264,4339
13,47.08161187171936,4178
11,47.09416961669922,1
15,47.09281635284424,11760
8,48.0510950088501,8
4,48.05318236351013,7810
9,48.05525493621826,21484
12,48.055845975875854,4571
1,48.06125569343567,6249
7,48.061466217041016,4239
10,48.06165027618408,4749
14,48.06318974494934,6665
3,48.06601357460022,3537
5,48.066380977630615,8322
6,48.066768407821655,8408
2,48.06920123100281,0
0,48.07563328742981,4437
13,48.08334016799927,4233
15,48.09353470802307,11970
11,48.09522604942322,0
8,49.05271029472351,0
4,49.053762435913086,7959
9,49.05718755722046,21972
1,49.06180953979492,6344
10,49.06221914291382,4901
14,49.06462001800537,6747
3,49.066874742507935,3600
5,49.06755518913269,8605
2,49.070021629333496,34
6,49.067585468292236,8613
0,49.07656741142273,4537
12,49.05696415901184,4754
13,49.084370613098145,4373
7,49.062384366989136,4436
15,49.09446620941162,12365
11,49.09615468978882,0
8,50.053412675857544,38
4,50.05492281913757,8047
12,50.05820965766907,4824
9,50.05865168571472,22354
1,50.06299448013306,6534
10,50.06357145309448,4992
7,50.063504457473755,4515
14,50.0663583278656,6961
6,50.068135023117065,8698
5,50.06870365142822,8703
3,50.068148136138916,3742
2,50.07138514518738,18
0,50.077855587005615,4704
13,50.08521628379822,4425
15,50.095521450042725,12546
11,50.09735870361328,7
8,51.054086446762085,25
4,51.05527138710022,8221
12,51.05928826332092,4936
1,51.06403374671936,6551
10,51.06449270248413,5066
7,51.06501603126526,4551
9,51.066208600997925,22747
14,51.06723403930664,7076
3,51.06932210922241,3792
5,51.07033371925354,8891
6,51.06987547874451,8833
2,51.071850299835205,0
0,51.07980966567993,4690
13,51.087231397628784,4503
11,51.099205493927,2
15,51.107243061065674,12832
8,52.05556106567383,0
4,52.05620217323303,8465
12,52.059996604919434,4987
1,52.06457448005676,6814
10,52.0658438205719,5099
7,52.066370248794556,4656
9,52.06735134124756,23077
3,52.07023596763611,3843
6,52.07054305076599,9010
5,52.07179498672485,8981
2,52.07290697097778,22
14,52.07425093650818,7189
13,52.08906674385071,4549
0,52.09056806564331,4994
11,52.1003839969635,0
15,52.10854458808899,13053
8,53.05690789222717,40
4,53.05818700790405,8562
1,53.065436363220215,6814
7,53.06774687767029,4765
9,53.06886529922485,23607
3,53.07079529762268,3881
6,53.07122826576233,9145
5,53.073118925094604,9257
2,53.07384753227234,24
14,53.07489323616028,7276
10,53.075878620147705,5342
13,53.090112924575806,4732
0,53.0915093421936,4969
11,53.10106110572815,0
12,53.06167984008789,5181
15,53.10967421531677,13523
8,54.058135747909546,37
4,54.05947995185852,8682
12,54.062211751937866,5326
1,54.06647443771362,6999
7,54.068928956985474,4892
9,54.07082009315491,23882
3,54.07206106185913,4060
6,54.07284998893738,9239
5,54.07382106781006,9370
2,54.07526350021362,26
14,54.07595205307007,7459
10,54.07670283317566,5367
13,54.09186768531799,4761
0,54.092371463775635,5134
11,54.101778984069824,2
15,54.11075282096863,13720
8,55.05971932411194,38
4,55.060301780700684,8784
12,55.06395745277405,5499
1,55.06787419319153,7068
7,55.06988477706909,4892
9,55.071412563323975,24356
3,55.07371115684509,4103
6,55.073673725128174,9344
2,55.07657170295715,0
14,55.07737493515015,7598
10,55.07801055908203,5496
5,55.07993412017822,9483
13,55.09235239028931,4872
0,55.092854499816895,5123
11,55.10316848754883,7
15,55.11221408843994,13905
4,56.06098747253418,9105
8,56.0607123374939,0
12,56.06468677520752,5552
7,56.071420431137085,4988
9,56.07247853279114,24705
3,56.07409882545471,4188
6,56.074045181274414,9538
2,56.07784867286682,38
10,56.07920837402344,5535
5,56.08148789405823,9606
14,56.08176636695862,7677
1,56.083946228027344,7260
13,56.09361815452576,4986
0,56.09425330162048,5365
11,56.104719400405884,0
15,56.11616802215576,14134
4,57.06167149543762,9265
8,57.06211471557617,64
7,57.07244658470154,5092
9,57.074549198150635,25320
3,57.075966119766235,4220
12,57.06643080711365,5725
6,57.07546329498291,9712
2,57.07830882072449,24
10,57.081539154052734,5727
14,57.08281350135803,7796
5,57.08306288719177,9792
1,57.0849826335907,7402
13,57.09428858757019,5066
0,57.09473013877869,5338
11,57.105822801589966,0
15,57.11815643310547,14393
4,58.06322431564331,9386
8,58.06311273574829,30
12,58.06657004356384,5797
7,58.07369780540466,5199
9,58.07556104660034,25677
6,58.07557225227356,10010
3,58.07679080963135,4383
2,58.07967519760132,30
10,58.082279920578,5772
5,58.08422040939331,9908
14,58.08387589454651,7992
1,58.08688426017761,7424
0,58.09637808799744,5477
13,58.0960259437561,5095
11,58.106553077697754,1
15,58.119200229644775,14569
8,59.063886880874634,73
4,59.06369113922119,9460
12,59.06812310218811,5910
7,59.07523846626282,5194
6,59.07617998123169,10237
9,59.07624006271362,26085
3,59.07872200012207,4578
2,59.080541133880615,0
10,59.083348989486694,5856
5,59.08525896072388,10037
14,59.08565902709961,8079
1,59.08804535865784,7532
0,59.09725308418274,5475
13,59.097572803497314,5147
11,59.1075599193573,7
15,59.121241092681885,14694
8,60.063977003097534,14
4,60.064910650253296,9648
12,60.069199085235596,6009
7,60.076390981674194,5314
9,60.076913356781006,26691
3,60.07952094078064,4614
2,60.08170557022095,28
10,60.08391213417053,5869
5,60.08570742607117,10157
6,60.08802556991577,10483
1,60.08876299858093,7648
14,60.08946251869202,8167
13,60.098613262176514,5296
11,60.10914969444275,0
0,60.09895396232605,5672
15,60.12301206588745,15044
8,61.0654776096344,91
4,61.06620454788208,9758
12,61.071099519729614,6171
9,61.07781910896301,27128
3,61.08165693283081,4782
2,61.0829873085022,19
7,61.0782425403595,5490
10,61.085620164871216,6021
5,61.08659386634827,10340
6,61.0884051322937,10568
1,61.09026122093201,7815
14,61.09077000617981,8300
0,61.09997773170471,5852
13,61.10029745101929,5317
11,61.11082124710083,0
15,61.123586893081665,15172
8,62.066582918167114,51
4,62.066911935806274,9857
12,62.07133984565735,6294
9,62.078128814697266,27631
7,62.07928919792175,5495
3,62.08270883560181,4845
2,62.08425688743591,29
10,62.08682179450989,6130
5,62.08845043182373,10517
6,62.08999705314636,10658
1,62.091583013534546,7815
14,62.09172296524048,8511
13,62.101038455963135,5371
0,62.101020097732544,5836
15,62.12554693222046,15470
11,62.1122362613678,6
8,63.0670051574707,61
4,63.06891345977783,9971
12,63.07518124580383,6363
9,63.07928109169006,27993
7,63.080668210983276,5585
3,63.08434009552002,4909
2,63.08552145957947,0
5,63.089752435684204,10680
6,63.09086275100708,10731
14,63.0924596786499,8637
1,63.09282207489014,7971
10,63.094521284103394,6199
0,63.102073192596436,5992
13,63.10218858718872,5401
11,63.11419892311096,2
15,63.12635779380798,15614
8,64.06809496879578,12
4,64.0701174736023,10172
12,64.07610940933228,6483
9,64.08087229728699,28588
7,64.08147740364075,5603
3,64.08562135696411,4963
2,64.08632946014404,23
6,64.09132480621338,10942
5,64.09298467636108,10829
14,64.09297227859497,8762
1,64.09380292892456,8079
10,64.09466648101807,6318
0,64.10317182540894,6066
13,64.10389852523804,5589
11,64.11558175086975,0
15,64.12668108940125,15977
8,65.06945443153381,42
4,65.07108306884766,10284
12,65.07697772979736,6704
9,65.08146142959595,29007
3,65.08711385726929,5107
2,65.0872757434845,17
6,65.09247064590454,11011
14,65.09425783157349,8854
5,65.09407377243042,11022
1,65.09437203407288,8263
10,65.09564328193665,6470
13,65.10459589958191,5618
0,65.10511684417725,6248
7,65.08225131034851,5811
11,65.11600661277771,0
15,65.12741303443909,16121
8,66.07054805755615,47
4,66.07273435592651,10425
12,66.07785153388977,6849
9,66.0827419757843,29496
7,66.0829222202301,5825
3,66.08782577514648,5160
2,66.08882927894592,49
6,66.09272766113281,11143
5,66.09541344642639,11133
1,66.09489250183105,8270
14,66.09564733505249,9055
10,66.09608030319214,6582
0,66.10629606246948,6208
13,66.10649156570435,5690
11,66.11726951599121,5
15,66.12893605232239,16384
8,67.0718183517456,40
4,67.07435941696167,10626
12,67.07901191711426,6913
7,67.08356165885925,5943
9,67.08351445198059,29911
3,67.08949756622314,5210
2,67.09068822860718,0
6,67.09389114379883,11235
5,67.09622430801392,11212
1,67.09566187858582,8442
10,67.09748125076294,6640
14,67.09715294837952,9163
0,67.10757732391357,6371
13,67.10821557044983,5742
11,67.1178731918335,5
15,67.13024759292603,16538
8,68.07318258285522,0
4,68.0751850605011,10734
12,68.07941460609436,7013
7,68.08542323112488,5974
9,68.0851559638977,30388
