shardID,t,queueSize
28,4.014252662658691,103
13,4.022933483123779,0
50,4.023538589477539,243
51,4.025746583938599,404
42,4.027292966842651,229
46,4.0592663288116455,746
52,4.065169811248779,201
47,4.068042516708374,16
41,4.078551530838013,85
55,4.0787787437438965,199
54,4.093263626098633,111
53,4.102441310882568,273
49,4.011560440063477,114
35,4.254562139511108,25
34,4.243102073669434,201
44,4.258892059326172,146
30,5.0038676261901855,0
36,5.003266334533691,10
6,5.003961086273193,0
18,5.00498104095459,1
2,5.004902124404907,0
0,5.005506753921509,1
27,5.004790782928467,4
16,5.005723714828491,0
40,5.005757808685303,77
25,5.005396366119385,1
12,5.005743741989136,0
43,5.005742311477661,198
48,5.005534410476685,120
32,5.0060200691223145,46
11,5.0063605308532715,35
26,5.006730079650879,815
5,5.006151437759399,201
21,5.006319761276245,0
1,5.0062854290008545,0
10,5.005880355834961,0
23,5.00731086730957,0
38,5.00751519203186,150
39,5.007393836975098,90
14,5.008124351501465,425
4,5.00751805305481,1
17,5.008336305618286,2
20,5.0082011222839355,0
33,5.007280349731445,57
15,5.008795499801636,248
9,5.009032964706421,0
8,5.004386901855469,163
19,5.009197950363159,0
3,5.010074138641357,0
7,5.011022329330444,159
37,5.015343189239502,0
22,5.015121698379517,0
31,5.015192031860352,0
29,5.0154149532318115,1
28,5.0156474113464355,60
24,5.019244909286499,7
13,5.024210453033447,0
49,5.011623859405518,153
51,5.026496648788452,419
42,5.028101682662964,169
50,5.048229694366455,201
45,5.05970025062561,186
47,5.070167541503906,73
46,5.073276519775391,849
55,5.079153776168823,161
41,5.085940361022949,23
52,5.091057777404785,111
54,5.100328207015991,46
53,5.103731870651245,338
34,5.250775575637817,173
35,5.2861552238464355,0
44,5.352598428726196,192
36,6.004716873168945,24
30,6.0045485496521,18
6,6.00463604927063,38
27,6.005306243896484,59
25,6.005764961242676,37
48,6.006678104400635,174
40,6.006594896316528,35
0,6.006022214889526,75
18,6.006170034408569,1
26,6.007455587387085,982
12,6.006998300552368,40
10,6.0069639682769775,41
2,6.006186485290527,58
16,6.006756544113159,0
1,6.006794691085815,48
21,6.007289409637451,1
43,6.006745338439941,201
32,6.0075461864471436,129
38,6.007899761199951,204
33,6.008081912994385,15
23,6.008201837539673,2
11,6.00793719291687,102
4,6.008044242858887,36
14,6.009222030639648,593
39,6.008469104766846,46
17,6.009851694107056,0
19,6.010869026184082,0
9,6.010393857955933,44
7,6.0120134353637695,229
49,6.013755559921265,98
22,6.0156519412994385,0
31,6.0163655281066895,52
28,6.016134023666382,130
29,6.016693830490112,103
37,6.017297744750977,0
24,6.020856857299805,3
8,6.005048751831055,265
20,6.00982141494751,43
5,6.006811141967773,261
15,6.010175704956055,344
42,6.028602361679077,242
13,6.025434494018555,44
3,6.010896921157837,33
51,6.041203737258911,540
50,6.048340082168579,300
46,6.0739874839782715,1001
55,6.082441091537476,221
52,6.092841863632202,124
47,6.095043659210205,10
54,6.10130763053894,105
53,6.10525107383728,411
45,6.065056562423706,252
41,6.087432146072388,63
35,6.324285507202148,31
34,6.366917610168457,195
44,6.404197692871094,167
36,7.004990100860596,7
0,7.006066560745239,25
6,7.005424499511719,35
30,7.006051063537598,50
8,7.00603175163269,251
27,7.006780385971069,69
25,7.00645112991333,57
2,7.007171392440796,61
18,7.007192373275757,0
10,7.007458448410034,39
21,7.0079710483551025,4
48,7.008254051208496,130
32,7.007768154144287,30
5,7.008141279220581,273
1,7.008120059967041,78
16,7.008554697036743,0
26,7.008321285247803,1123
43,7.007858991622925,205
12,7.008452892303467,45
4,7.009326457977295,41
11,7.008693695068359,75
39,7.0088255405426025,0
38,7.009028196334839,319
23,7.0093395709991455,2
14,7.010582447052002,717
17,7.011438608169556,0
9,7.011622428894043,51
15,7.011262655258179,348
20,7.011662483215332,73
19,7.012380599975586,0
3,7.012930393218994,41
7,7.013732194900513,169
22,7.016382932662964,2
40,7.007795095443726,77
28,7.016919136047363,105
37,7.017996788024902,0
31,7.017853260040283,12
29,7.018237829208374,64
33,7.021209478378296,62
24,7.022349119186401,5
13,7.025896310806274,39
42,7.03342604637146,192
51,7.042784690856934,530
45,7.066583633422852,246
46,7.0801684856414795,1108
50,7.082961559295654,243
47,7.096609592437744,38
41,7.100537538528442,7
53,7.1066858768463135,381
54,7.109931707382202,59
52,7.101700305938721,33
55,7.140426158905029,301
49,7.01724100112915,120
35,7.366024732589722,0
34,7.436957120895386,281
44,7.43849515914917,223
36,8.006200790405273,21
8,8.007113933563232,260
30,8.00671911239624,0
2,8.007502555847168,38
6,8.006831645965576,0
27,8.007381916046143,40
0,8.007548332214355,0
18,8.008662462234497,0
43,8.008056402206421,295
5,8.009265184402466,250
1,8.00910472869873,22
16,8.009419918060303,0
26,8.00928258895874,1200
48,8.008970975875854,202
32,8.008853435516357,11
40,8.009521245956421,29
11,8.009508848190308,50
25,8.00962519645691,8
12,8.009653091430664,0
10,8.00925588607788,0
38,8.010296821594238,284
39,8.010525941848755,44
23,8.01141881942749,0
21,8.01093077659607,0
14,8.011391639709473,738
15,8.012696743011475,371
9,8.013365268707275,2
17,8.013522386550903,0
20,8.013516426086426,15
3,8.014102220535278,0
19,8.013699293136597,0
7,8.015032768249512,119
22,8.017388582229614,2
28,8.018608331680298,82
31,8.019129514694214,0
29,8.019084692001343,32
37,8.019888162612915,1
33,8.022484302520752,38
4,8.02300238609314,0
24,8.023715257644653,0
13,8.026952981948853,0
51,8.04328179359436,669
49,8.018537044525146,159
42,8.052074432373047,252
50,8.084531307220459,325
46,8.080439805984497,1276
53,8.107715845108032,453
47,8.110213994979858,94
55,8.142191171646118,267
41,8.116380453109741,59
54,8.111110925674438,124
45,8.067926406860352,310
52,8.107749938964844,43
44,8.44782280921936,285
34,8.45763087272644,295
35,8.46538519859314,9
36,9.007181882858276,0
30,9.007788896560669,0
6,9.007590055465698,0
8,9.008202075958252,261
27,9.008452653884888,10
2,9.00859522819519,3
0,9.00855803489685,0
18,9.009588956832886,1
26,9.00968885421753,1226
43,9.009628534317017,295
11,9.010581731796265,10
32,9.010113716125488,92
48,9.010037660598755,262
5,9.010286331176758,228
10,9.010146141052246,0
25,9.010966777801514,2
12,9.011055707931519,0
40,9.01144814491272,63
38,9.012052297592163,345
39,9.01189112663269,0
21,9.011610746383667,0
23,9.012583494186401,0
1,9.01332974433899,85
14,9.013049840927124,852
15,9.013523817062378,396
9,9.014209508895874,0
17,9.0142080783844,0
19,9.014589071273804,0
20,9.015011072158813,0
3,9.015968799591064,0
7,9.016595840454102,75
22,9.017804622650146,0
16,9.010853290557861,0
31,9.020179748535156,48
29,9.020669937133789,1
28,9.020112991333008,64
37,9.021008491516113,1
4,9.02412748336792,0
33,9.024858236312866,0
13,9.027555227279663,0
49,9.028022289276123,82
24,9.031373262405396,4
42,9.053710222244263,237
45,9.07008695602417,269
51,9.07833218574524,770
46,9.10469913482666,1340
47,9.11180567741394,38
50,9.113941669464111,381
52,9.12184739112854,0
54,9.129069566726685,73
41,9.117477178573608,39
53,9.166730880737305,414
55,9.196826457977295,336
44,9.477022647857666,339
35,9.475933074951172,20
34,9.544214487075806,282
36,10.007450580596924,16
6,10.008700847625732,51
8,10.009592771530151,380
18,10.010397911071777,3
2,10.009971618652344,90
43,10.009892225265503,306
10,10.01048731803894,44
48,10.01082730293274,229
5,10.011451721191406,321
27,10.00955057144165,87
11,10.011670112609863,75
32,10.01155948638916,94
39,10.012032985687256,37
16,10.012664556503296,1
25,10.012167930603027,62
40,10.013168811798096,102
38,10.013084173202515,291
12,10.012031555175781,76
23,10.013563871383667,2
21,10.012642621994019,4
14,10.013897180557251,1105
1,10.014307737350464,50
9,10.015361070632935,45
15,10.014587879180908,510
19,10.016340017318726,0
20,10.01582145690918,48
3,10.017165660858154,43
7,10.018526315689087,118
22,10.018852710723877,0
30,10.008361577987671,13
26,10.010485410690308,1387
31,10.021053552627563,14
28,10.021328926086426,125
37,10.022138595581055,0
0,10.009910106658936,27
4,10.026006698608398,54
17,10.01506233215332,0
29,10.02176284790039,51
13,10.028285264968872,48
24,10.032894849777222,4
49,10.035892009735107,148
33,10.039800882339478,26
42,10.055229902267456,273
51,10.079683542251587,815
50,10.115773439407349,375
41,10.121367692947388,0
54,10.152708768844604,159
53,10.167324542999268,496
52,10.127289772033691,15
45,10.096238851547241,342
55,10.198041915893555,400
47,10.11260175704956,100
46,10.154067993164062,1523
35,10.482386112213135,0
44,10.5023512840271,306
34,10.624192476272583,290
30,11.008874893188477,60
36,11.0096116065979,31
6,11.01010775566101,37
8,11.010697841644287,383
27,11.010099411010742,63
43,11.010013580322266,299
2,11.010993242263794,56
48,11.01149845123291,270
18,11.011669635772705,0
26,11.011363983154297,1418
0,11.011430978775024,22
32,11.012664556503296,88
16,11.013150691986084,0
12,11.01252007484436,62
10,11.0125150680542,33
11,11.013304233551025,52
5,11.013211250305176,313
39,11.0133216381073,57
38,11.013376235961914,362
21,11.014129638671875,3
40,11.013856649398804,97
14,11.014731884002686,1156
23,11.014549732208252,3
1,11.014958381652832,49
9,11.015887975692749,34
15,11.015647649765015,491
17,11.015986919403076,1
25,11.01352572441101,46
20,11.016184091567993,47
19,11.017400741577148,0
3,11.018174409866333,49
7,11.020217180252075,66
29,11.022434711456299,75
28,11.022815942764282,141
31,11.022343635559082,44
37,11.024019479751587,5
4,11.027149200439453,44
13,11.028884649276733,41
24,11.03354549407959,5
49,11.036567449569702,194
22,11.020951747894287,2
33,11.040837287902832,86
45,11.097673416137695,403
42,11.103115320205688,356
47,11.114315509796143,31
41,11.122640132904053,33
52,11.127718925476074,12
50,11.13761854171753,437
46,11.155304670333862,1570
54,11.156055212020874,97
51,11.092085123062134,946
53,11.182989120483398,565
55,11.198480367660522,348
44,11.556386470794678,410
34,11.627431631088257,374
35,11.53460431098938,15
30,12.010321378707886,0
27,12.010780572891235,9
6,12.010723114013672,0
43,12.010831117630005,304
2,12.011681318283081,42
36,12.010637760162354,0
8,12.011856079101562,395
48,12.011999368667603,231
26,12.01228141784668,1561
0,12.012798309326172,0
18,12.013282537460327,0
32,12.013715505599976,89
5,12.014224290847778,304
10,12.013589143753052,0
38,12.014178276062012,403
12,12.014366149902344,27
39,12.013797283172607,101
16,12.014505386352539,0
25,12.014235258102417,1
23,12.015651226043701,0
40,12.015171766281128,134
14,12.01564621925354,1212
21,12.016172647476196,0
1,12.016377687454224,21
9,12.01694655418396,1
20,12.017248392105103,0
17,12.017508029937744,0
15,12.017075061798096,511
19,12.018414735794067,0
3,12.019705772399902,9
7,12.020930528640747,1
22,12.022016048431396,5
31,12.023379802703857,0
29,12.023019075393677,38
28,12.023727893829346,104
11,12.024585485458374,47
37,12.025668859481812,3
4,12.027971267700195,0
13,12.029586791992188,0
24,12.03459906578064,0
49,12.037498712539673,140
33,12.042418956756592,28
45,12.099294662475586,398
42,12.103750228881836,299
51,12.105529069900513,996
47,12.115967750549316,79
52,12.129579544067383,27
50,12.138209342956543,410
41,12.18229365348816,6
53,12.184189796447754,538
46,12.16119933128357,1739
54,12.233572959899902,82
55,12.251317262649536,422
44,12.6302330493927,464
35,12.64293384552002,40
34,12.675413131713867,367
30,13.01178526878357,0
36,13.011038303375244,10
6,13.011795282363892,0
2,13.012324571609497,0
43,13.012055397033691,306
26,13.01328158378601,1602
18,13.013452291488647,0
8,13.01250171661377,405
32,13.014536380767822,90
0,13.014154434204102,0
38,13.014941215515137,373
10,13.014084339141846,0
27,13.014404773712158,0
5,13.015825510025024,379
25,13.015151500701904,35
12,13.015364170074463,0
16,13.015864849090576,0
40,13.016625881195068,81
39,13.015636920928955,67
23,13.017478466033936,0
14,13.017232179641724,1229
21,13.017709016799927,0
9,13.018202781677246,0
15,13.018243312835693,484
1,13.017663955688477,54
20,13.018194437026978,0
17,13.019167184829712,0
19,13.01999545097351,0
3,13.020511150360107,0
7,13.022112846374512,52
48,13.013131856918335,289
22,13.023070335388184,0
29,13.024135828018188,37
28,13.02500319480896,116
11,13.02789831161499,9
37,13.027596235275269,1
4,13.029088735580444,0
13,13.031241416931152,55
24,13.03519058227539,1
31,13.024985551834106,71
33,13.043740272521973,89
52,13.130427837371826,16
49,13.038218259811401,193
45,13.100456476211548,475
46,13.16169023513794,1777
47,13.145041465759277,131
51,13.11985445022583,1115
50,13.139313220977783,481
42,13.104790449142456,386
53,13.221605062484741,595
54,13.234070539474487,128
55,13.252230644226074,487
41,13.183671712875366,57
44,13.668110847473145,401
35,13.650158166885376,49
34,13.729474544525146,447
36,14.01247787475586,18
6,14.013378143310547,57
43,14.012907028198242,314
2,14.013501167297363,79
8,14.013463497161865,519
18,14.014713764190674,1
32,14.014936208724976,91
48,14.014661073684692,352
0,14.014714479446411,23
10,14.014937400817871,54
27,14.015257835388184,53
12,14.015919208526611,56
16,14.01626968383789,0
38,14.015975952148438,436
5,14.016788959503174,383
39,14.01670503616333,115
25,14.016874551773071,43
1,14.01785659790039,88
40,14.018151760101318,129
14,14.01864767074585,1409
23,14.018263339996338,2
20,14.018728494644165,76
15,14.018913745880127,620
21,14.01923680305481,0
9,14.019495725631714,52
17,14.020472764968872,0
19,14.021601438522339,0
3,14.022461891174316,45
7,14.02304720878601,29
22,14.024574279785156,0
31,14.025671005249023,5
28,14.026530742645264,193
37,14.028506517410278,0
11,14.028716325759888,95
4,14.030049800872803,48
13,14.032329082489014,55
29,14.026358604431152,78
26,14.014451503753662,1881
24,14.03708791732788,2
49,14.038604021072388,217
30,14.013238191604614,50
33,14.044751644134521,46
45,14.102454662322998,447
42,14.10598611831665,428
51,14.121131420135498,1109
47,14.14644742012024,76
52,14.150156497955322,0
50,14.151841163635254,454
46,14.178368091583252,1845
41,14.184183597564697,0
53,14.234714269638062,576
55,14.252854585647583,443
54,14.256332159042358,77
44,14.689983129501343,457
35,14.736804723739624,15
34,14.756732940673828,463
30,15.013407945632935,16
2,15.014007568359375,79
8,15.014053106307983,514
36,15.0141019821167,0
43,15.014384984970093,320
6,15.014285564422607,47
10,15.015619039535522,32
18,15.015835762023926,2
26,15.015194654464722,1972
0,15.015779733657837,32
48,15.015823602676392,318
38,15.017353773117065,506
27,15.017035245895386,48
12,15.016600847244263,49
32,15.01663327217102,82
39,15.017759799957275,62
16,15.018066883087158,0
25,15.017944574356079,40
1,15.01891303062439,50
5,15.018782377243042,360
40,15.019477367401123,83
23,15.019352674484253,2
15,15.019816160202026,627
14,15.019429922103882,1448
20,15.019576072692871,43
21,15.01990556716919,5
9,15.020532369613647,47
17,15.022023439407349,0
19,15.022562742233276,0
3,15.023385286331177,34
22,15.024999141693115,0
7,15.024197340011597,39
31,15.026426553726196,0
29,15.026740312576294,89
28,15.027745962142944,164
37,15.029033422470093,1
11,15.030348777770996,65
4,15.03136944770813,42
13,15.03349256515503,65
24,15.038362741470337,0
49,15.040164470672607,158
33,15.046799898147583,96
42,15.107816934585571,499
51,15.122047662734985,1220
47,15.14772653579712,30
50,15.152876853942871,531
46,15.179322719573975,2031
45,15.119312047958374,504
53,15.258461475372314,661
41,15.252231121063232,43
52,15.151677131652832,19
54,15.26776123046875,128
55,15.253194093704224,520
35,15.763432264328003,29
44,15.736847877502441,500
34,15.82033371925354,456
8,16.01464009284973,501
30,16.014760971069336,0
36,16.015156030654907,7
43,16.015241384506226,352
2,16.015549898147583,47
6,16.01564645767212,0
26,16.01626682281494,2132
10,16.015795707702637,0
18,16.016570329666138,0
0,16.0167555809021,0
48,16.016742706298828,369
12,16.017595052719116,1
27,16.01792883872986,0
32,16.018011808395386,109
38,16.018768548965454,456
25,16.01853895187378,2
39,16.01878833770752,131
1,16.01937699317932,37
40,16.02026653289795,119
14,16.020211458206177,1540
20,16.02013325691223,0
15,16.020368576049805,628
16,16.018820762634277,0
5,16.020683526992798,370
21,16.02098798751831,1
9,16.02143669128418,0
17,16.023202180862427,0
19,16.023380756378174,0
7,16.02504062652588,0
22,16.026514768600464,1
3,16.02732801437378,0
31,16.02759075164795,0
29,16.027504444122314,63
28,16.029147386550903,154
37,16.02990746498108,1
11,16.03090500831604,21
4,16.03280997276306,0
13,16.03417706489563,6
23,16.035208463668823,0
24,16.03957200050354,0
49,16.04063320159912,177
33,16.04873561859131,69
42,16.10896635055542,456
45,16.120200872421265,466
47,16.148239135742188,69
52,16.152613639831543,1
51,16.156973600387573,1224
50,16.170329332351685,588
46,16.19745397567749,2216
41,16.25366520881653,35
55,16.254431009292603,577
53,16.259809732437134,630
54,16.268409252166748,51
35,16.798270225524902,47
44,16.792542934417725,559
34,16.890660285949707,469
36,17.015361785888672,20
8,17.015735626220703,534
30,17.01572036743164,0
26,17.01680874824524,2227
10,17.01626229286194,29
43,17.01634907722473,346
2,17.016634941101074,11
6,17.016576766967773,36
48,17.017884969711304,325
0,17.01837182044983,0
18,17.018336296081543,0
27,17.01900029182434,33
25,17.019064903259277,31
32,17.01997685432434,86
1,17.020556688308716,79
16,17.020242929458618,0
38,17.02013659477234,516
39,17.01985788345337,88
12,17.020113468170166,50
14,17.02148127555847,1587
40,17.02181100845337,164
20,17.021509408950806,0
5,17.02212166786194,442
15,17.02131724357605,613
9,17.022979259490967,54
21,17.021919012069702,0
19,17.02468180656433,1
17,17.0249924659729,0
7,17.026010990142822,38
22,17.027070999145508,1
29,17.028851985931396,44
3,17.02918291091919,0
37,17.03030562400818,4
28,17.030323266983032,119
31,17.028329372406006,44
11,17.03146505355835,103
4,17.034146308898926,0
13,17.036025524139404,65
23,17.03653860092163,0
24,17.040855884552002,7
49,17.04176425933838,116
33,17.050201654434204,9
45,17.12849760055542,558
47,17.149139642715454,113
51,17.158074378967285,1353
50,17.17087483406067,558
52,17.222467184066772,13
42,17.146620512008667,500
41,17.265223026275635,0
46,17.205140829086304,2458
54,17.289011001586914,133
55,17.29406237602234,542
53,17.28621554374695,690
44,17.793214797973633,501
35,17.847315549850464,15
34,17.910212755203247,556
8,18.01656198501587,613
43,18.01689624786377,433
36,18.016690254211426,0
30,18.017743349075317,65
6,18.017656087875366,31
26,18.0177903175354,2407
10,18.01760745048523,32
2,18.01821494102478,82
18,18.01900053024292,0
0,18.018999099731445,39
48,18.019217491149902,377
27,18.019731521606445,66
38,18.020816802978516,594
12,18.02086353302002,54
25,18.020490884780884,34
32,18.020872831344604,173
16,18.021558046340942,0
40,18.02197241783142,96
39,18.02099370956421,156
1,18.02149534225464,80
14,18.02296543121338,1755
20,18.022323608398438,33
5,18.023272275924683,432
21,18.023250579833984,0
15,18.023188591003418,724
9,18.02365255355835,52
19,18.025948762893677,0
17,18.026740789413452,0
7,18.0280179977417,40
31,18.029001235961914,54
3,18.030004501342773,53
29,18.030003547668457,107
37,18.031511545181274,0
28,18.031267881393433,205
22,18.032536029815674,0
11,18.03322958946228,55
4,18.03530263900757,55
13,18.03671622276306,31
23,18.037240266799927,3
24,18.041422605514526,6
49,18.046085834503174,146
33,18.051843881607056,64
45,18.130164623260498,519
42,18.147891998291016,577
51,18.159290075302124,1461
50,18.17218279838562,615
47,18.218629360198975,157
52,18.223437070846558,9
46,18.23586082458496,2525
41,18.265830755233765,43
53,18.287269353866577,753
55,18.295031309127808,604
54,18.31213068962097,73
44,18.816246271133423,547
34,18.945892333984375,473
35,18.93549919128418,35
36,19.017224073410034,9
8,19.017430543899536,620
43,19.017786264419556,348
10,19.01829218864441,36
26,19.01897382736206,2649
2,19.018832445144653,112
6,19.018184661865234,44
18,19.01984143257141,0
48,19.01989769935608,438
0,19.02041220664978,36
27,19.020743370056152,56
25,19.021406888961792,32
39,19.022052526474,101
30,19.022454738616943,21
38,19.022311449050903,569
32,19.02249312400818,79
1,19.022801876068115,52
12,19.02250623703003,53
40,19.023719787597656,136
16,19.023303985595703,1
14,19.023483276367188,1835
15,19.02399516105652,722
20,19.023237466812134,33
21,19.024412870407104,1
9,19.024394035339355,46
5,19.025394678115845,417
19,19.027050495147705,0
17,19.028395175933838,0
7,19.028968334197998,0
31,19.02993083000183,0
3,19.031147003173828,49
29,19.031631469726562,59
28,19.032525062561035,181
37,19.033483505249023,3
22,19.034034490585327,0
11,19.034809827804565,81
4,19.036266088485718,54
13,19.038230657577515,49
23,19.03782057762146,1
24,19.04260802268982,0
33,19.052565097808838,36
49,19.089669466018677,177
45,19.14591336250305,578
42,19.148984670639038,640
51,19.196341514587402,1584
50,19.216241359710693,693
47,19.219950914382935,109
52,19.241539239883423,0
41,19.27504324913025,0
53,19.28842568397522,830
46,19.24203133583069,2692
55,19.297012090682983,669
54,19.333757877349854,50
35,19.94755744934082,50
36,20.017675161361694,20
8,20.018776655197144,598
26,20.019362211227417,2795
43,20.019426345825195,450
6,20.019420385360718,2
10,20.019693851470947,0
48,20.020854711532593,386
18,20.0211923122406,2
25,20.022322177886963,2
27,20.021905422210693,18
38,20.02332091331482,643
32,20.02341365814209,180
1,20.02366828918457,0
39,20.023626565933228,162
30,20.024073600769043,0
12,20.024595499038696,0
16,20.02460551261902,0
20,20.024561882019043,0
14,20.02529525756836,1796
40,20.0252103805542,82
21,20.02514362335205,1
9,20.02556586265564,0
5,20.025960445404053,395
19,20.027548789978027,0
2,20.02800178527832,92
