shardID,t,queueSize
14,6.0070672035217285,260
24,6.007353782653809,0
26,6.007223129272461,18
2,6.0068371295928955,906
11,6.0073254108428955,74
12,6.007359266281128,108
7,6.008148670196533,303
27,6.008031606674194,1290
4,6.008397579193115,241
6,6.008262872695923,550
13,6.008622407913208,348
23,6.007597923278809,131
29,6.008709907531738,37
31,6.008790016174316,2008
30,6.011574029922485,444
22,6.01353645324707,185
21,6.014496326446533,220
18,6.016633749008179,177
17,6.020420074462891,391
19,6.005429267883301,123
15,6.007134675979614,358
3,6.008188724517822,72
19,7.006319284439087,101
1,7.0062172412872314,268
0,7.006266117095947,311
20,7.006852865219116,425
9,7.006787538528442,10
8,7.00705099105835,9
16,7.007399559020996,185
5,7.0078041553497314,987
26,7.0082848072052,8
10,7.0075297355651855,124
2,7.007432460784912,1015
27,7.008675575256348,1605
28,7.007792234420776,5
23,7.007960796356201,115
11,7.008101224899292,44
25,7.006810188293457,9
12,7.008475065231323,26
24,7.008889675140381,2
3,7.008960008621216,47
14,7.008911848068237,283
6,7.0089616775512695,549
4,7.009452819824219,239
7,7.00967001914978,358
29,7.0101447105407715,41
31,7.009707927703857,2209
15,7.009539842605591,378
13,7.010646104812622,325
30,7.013224840164185,494
22,7.015036344528198,173
21,7.015292406082153,205
18,7.017806529998779,155
17,7.022172927856445,360
1,8.00696349143982,308
19,8.007616519927979,92
20,8.007761001586914,419
0,8.007532596588135,325
25,8.007595777511597,0
10,8.008254051208496,100
28,8.008897542953491,0
26,8.009000778198242,0
5,8.009062051773071,1104
27,8.009375095367432,1766
2,8.008992195129395,1084
12,8.009419679641724,36
23,8.009464263916016,68
16,8.009258270263672,170
8,8.008085012435913,0
3,8.009759902954102,29
11,8.009632349014282,11
6,8.010297298431396,546
24,8.010150671005249,1
14,8.009997606277466,240
31,8.010736227035522,2435
15,8.01115083694458,355
7,8.011640071868896,351
13,8.012276411056519,339
29,8.012250661849976,1
30,8.013753414154053,498
9,8.01547884941101,0
22,8.016110181808472,185
4,8.016684532165527,237
18,8.019283771514893,143
21,8.022420167922974,213
17,8.022443294525146,334
1,9.007880449295044,357
8,9.008963108062744,0
20,9.009167909622192,398
5,9.00977873802185,1292
19,9.0092294216156,71
10,9.009048700332642,62
28,9.009379148483276,0
27,9.009820222854614,1977
26,9.010199308395386,19
25,9.00932002067566,0
3,9.010278224945068,2
2,9.01064419746399,1148
16,9.010663509368896,165
0,9.010477066040039,421
12,9.01045298576355,40
14,9.011099576950073,266
6,9.011547327041626,556
11,9.011515855789185,0
31,9.011230945587158,2601
23,9.010907649993896,62
29,9.013052701950073,2
24,9.011749982833862,0
7,9.012537240982056,345
15,9.01233172416687,372
13,9.0132474899292,351
30,9.014219760894775,535
22,9.016872644424438,169
4,9.017905473709106,203
9,9.01676321029663,0
18,9.020088195800781,230
17,9.023625135421753,404
21,9.024130582809448,194
1,10.008793354034424,419
28,10.00962233543396,0
10,10.010142803192139,135
19,10.010730981826782,161
26,10.011224269866943,11
20,10.010549545288086,506
16,10.01080846786499,240
27,10.010862112045288,2361
5,10.011180639266968,1439
0,10.011224508285522,443
12,10.011174440383911,61
14,10.012621402740479,305
3,10.010889768600464,83
2,10.011598825454712,1332
24,10.012563228607178,0
11,10.012526273727417,61
6,10.012614488601685,661
15,10.012983322143555,429
23,10.01174807548523,144
7,10.01333212852478,423
13,10.014288425445557,415
29,10.014962673187256,49
30,10.014704465866089,674
31,10.011803150177002,2914
9,10.018099546432495,11
22,10.018683195114136,287
8,10.009491920471191,20
4,10.018857479095459,326
18,10.021678924560547,240
21,10.02511739730835,300
17,10.02546763420105,370
25,10.011364936828613,6
1,11.009860277175903,456
8,11.010392665863037,18
28,11.010924577713013,6
19,11.01112675666809,139
20,11.011838912963867,476
5,11.011685848236084,1538
10,11.01120138168335,121
16,11.011778354644775,255
27,11.011749267578125,2497
0,11.012243509292603,430
3,11.012304306030273,53
12,11.012814044952393,112
2,11.012625217437744,1380
26,11.012565612792969,8
24,11.013394355773926,1
31,11.012829780578613,3045
6,11.013396739959717,710
23,11.012953042984009,124
25,11.01318883895874,5
11,11.01296067237854,105
7,11.014265537261963,447
14,11.014205694198608,330
15,11.014948844909668,478
13,11.015570640563965,454
29,11.016582727432251,37
30,11.016589641571045,701
22,11.018878698348999,244
9,11.019116878509521,9
4,11.020215034484863,297
18,11.023831129074097,214
17,11.025853872299194,436
21,11.026198863983154,303
1,12.010880470275879,400
8,12.011388778686523,0
5,12.012448072433472,1685
10,12.011816024780273,71
28,12.012088298797607,0
31,12.013350486755371,3251
16,12.013088703155518,246
3,12.013370275497437,23
0,12.013773441314697,559
26,12.013856649398804,0
12,12.014325618743896,25
23,12.014017105102539,102
24,12.014161586761475,1
11,12.013708114624023,63
2,12.014162540435791,1447
6,12.014239072799683,721
27,12.014691829681396,2771
7,12.014711380004883,468
19,12.015187501907349,133
25,12.015076398849487,0
14,12.015788078308105,263
29,12.017646074295044,1
30,12.018057584762573,703
13,12.018945217132568,426
9,12.019447088241577,0
22,12.020355939865112,265
20,12.020391702651978,490
4,12.021218299865723,329
15,12.0245943069458,481
18,12.025036811828613,223
17,12.02677607536316,487
21,12.027859926223755,326
8,13.011461973190308,0
1,13.012151718139648,457
28,13.012927532196045,0
10,13.012887239456177,57
5,13.014006614685059,1904
6,13.014383316040039,837
16,13.013871431350708,247
0,13.01445984840393,575
24,13.014744758605957,0
31,13.014394283294678,3400
12,13.01497745513916,155
23,13.014557600021362,59
2,13.015202522277832,1486
26,13.015482664108276,8
11,13.014505624771118,24
3,13.015324831008911,0
27,13.015619993209839,2867
25,13.016024827957153,0
7,13.015575647354126,482
19,13.016648292541504,107
14,13.016379594802856,315
29,13.018349647521973,0
30,13.019856929779053,704
13,13.019646406173706,476
9,13.02045226097107,7
20,13.021288394927979,475
22,13.021676778793335,246
4,13.021541118621826,312
15,13.025470972061157,513
18,13.02655291557312,306
17,13.028039693832397,473
21,13.02831745147705,323
1,14.012871742248535,491
8,14.012425899505615,13
10,14.014683723449707,137
28,14.014648199081421,2
5,14.015249967575073,2006
16,14.015760660171509,330
2,14.01593804359436,1656
12,14.016018152236938,68
31,14.01541018486023,3839
0,14.016416072845459,575
24,14.015936851501465,1
6,14.015916347503662,827
7,14.0168137550354,580
23,14.015800714492798,158
11,14.016151189804077,90
3,14.016318082809448,59
25,14.017155885696411,4
26,14.016938924789429,10
14,14.017502307891846,428
27,14.01701831817627,3219
19,14.017488956451416,240
29,14.019571542739868,33
13,14.020665645599365,527
20,14.021520853042603,583
30,14.021728277206421,785
9,14.022043228149414,6
4,14.022412776947021,401
22,14.023235559463501,336
15,14.02648639678955,631
18,14.027448177337646,304
17,14.029090881347656,518
21,14.029304265975952,450
1,15.013735294342041,553
8,15.013575553894043,8
5,15.016127109527588,2108
24,15.016738891601562,2
6,15.017000436782837,859
12,15.017289400100708,105
31,15.017030239105225,4065
28,15.01658010482788,2
0,15.017319679260254,604
3,15.017399072647095,65
23,15.017316579818726,134
16,15.017240762710571,331
11,15.017053365707397,52
26,15.017888307571411,10
7,15.017953395843506,588
25,15.017746448516846,11
27,15.018263816833496,3356
14,15.01932668685913,383
19,15.018746852874756,244
2,15.017208337783813,1745
10,15.016201496124268,122
29,15.020236730575562,35
13,15.021682977676392,560
9,15.022302389144897,4
30,15.02246642112732,778
4,15.022537469863892,392
20,15.022428035736084,576
22,15.023549318313599,331
18,15.02846097946167,277
15,15.027995586395264,607
17,15.029646158218384,484
21,15.030153274536133,437
8,16.01386070251465,0
1,16.014864683151245,615
5,16.016317129135132,2283
10,16.017314195632935,82
2,16.01762056350708,1930
24,16.017805576324463,0
28,16.017618417739868,1
16,16.018121242523193,318
12,16.018337965011597,53
31,16.018670320510864,4386
6,16.01823377609253,858
11,16.0183424949646,6
23,16.01891779899597,133
0,16.01817297935486,698
26,16.019437074661255,0
27,16.019567012786865,3576
7,16.019557237625122,582
25,16.019556760787964,0
14,16.021328926086426,427
29,16.021459341049194,1
13,16.02197027206421,564
9,16.022779941558838,0
19,16.02326512336731,218
20,16.023555278778076,576
4,16.024133682250977,348
22,16.02526021003723,304
30,16.0272319316864,752
3,16.028733491897583,11
15,16.02891445159912,655
18,16.029459953308105,244
17,16.03103232383728,533
21,16.03154444694519,448
8,17.014928817749023,0
1,17.01624584197998,657
5,17.017772436141968,2420
28,17.018121480941772,0
24,17.01845073699951,0
31,17.019004106521606,4603
11,17.01916217803955,0
0,17.01881194114685,704
10,17.018919467926025,92
12,17.019910097122192,139
23,17.019853115081787,98
16,17.020101308822632,304
25,17.020132780075073,0
7,17.02092981338501,683
27,17.021021366119385,3728
6,17.01991629600525,954
29,17.02248454093933,0
14,17.02248978614807,381
13,17.02263641357422,570
9,17.02395510673523,7
20,17.024600744247437,667
19,17.02485418319702,214
4,17.02495574951172,359
22,17.02813220024109,308
30,17.028586626052856,719
15,17.030165195465088,738
3,17.030661582946777,0
2,17.018542528152466,2172
18,17.03054165840149,328
17,17.032785654067993,489
21,17.032824277877808,551
26,17.03292727470398,14
8,18.01613450050354,21
1,18.0176784992218,682
5,18.018601894378662,2479
2,18.019139766693115,2242
28,18.0195152759552,2
10,18.019230604171753,165
31,18.020134925842285,4880
0,18.020457983016968,699
11,18.02066993713379,60
16,18.020665168762207,391
23,18.020686388015747,179
25,18.020599365234375,4
6,18.021310567855835,962
12,18.021055459976196,154
7,18.021633863449097,729
24,18.0199978351593,0
27,18.022207498550415,4032
14,18.023887157440186,491
13,18.024378538131714,700
20,18.025315523147583,674
9,18.02563977241516,8
4,18.025867223739624,418
19,18.02546501159668,290
22,18.029052019119263,389
30,18.02954864501953,805
15,18.03075408935547,782
18,18.03096342086792,307
3,18.031938791275024,78
17,18.033517360687256,548
26,18.034559726715088,13
21,18.03414535522461,568
29,18.024205923080444,34
8,19.01778817176819,14
1,19.018865823745728,623
10,19.02014994621277,143
5,19.019986391067505,2590
2,19.02027463912964,2310
28,19.020466804504395,0
31,19.021471738815308,5317
25,19.02143621444702,8
24,19.021058797836304,0
16,19.02227234840393,387
12,19.021900177001953,88
11,19.021753787994385,60
23,19.02266764640808,167
27,19.023036003112793,4172
6,19.02263045310974,977
7,19.023401975631714,728
14,19.024585008621216,442
29,19.024895668029785,25
4,19.026352405548096,413
9,19.02673602104187,9
13,19.026068925857544,675
19,19.02648425102234,292
20,19.02700424194336,704
22,19.03074598312378,393
30,19.030484437942505,817
15,19.03112030029297,742
3,19.03351402282715,63
17,19.034908294677734,504
18,19.035871505737305,303
21,19.03543972969055,586
26,19.035765886306763,9
0,19.02219533920288,808
8,20.01920223236084,0
1,20.020116090774536,755
10,20.020718336105347,115
2,20.021228313446045,2455
5,20.021936893463135,2730
28,20.02228593826294,0
31,20.02316451072693,5481
16,20.022881269454956,396
12,20.023489952087402,123
27,20.02395248413086,4297
23,20.02378559112549,139
6,20.023479461669922,984
0,20.023574590682983,814
14,20.024945974349976,483
7,20.02500343322754,745
29,20.02619695663452,1
4,20.026769876480103,383
13,20.02715516090393,706
19,20.027534246444702,265
9,20.027993202209473,0
25,20.028047800064087,0
20,20.028284311294556,679
30,20.03145456314087,823
22,20.031832218170166,357
15,20.031993865966797,811
11,20.032130479812622,19
24,20.02218985557556,0
17,20.03592014312744,452
18,20.036659717559814,319
26,20.036890506744385,0
21,20.03676676750183,577
3,20.04479479789734,30
1,21.020679712295532,702
8,21.02082371711731,0
10,21.022145986557007,75
5,21.02232336997986,2840
2,21.023083686828613,2671
28,21.02394413948059,3
24,21.023844242095947,1
31,21.0243501663208,5819
16,21.02343463897705,478
12,21.02425503730774,134
6,21.024765729904175,1092
27,21.024950742721558,4493
0,21.02494978904724,822
23,21.02558922767639,152
29,21.02676510810852,0
14,21.026517391204834,443
4,21.0274600982666,379
19,21.028613090515137,349
9,21.028437614440918,2
7,21.02651834487915,823
25,21.02931547164917,0
13,21.031198501586914,686
22,21.033384799957275,459
15,21.03274178504944,946
30,21.033092260360718,826
11,21.03388810157776,0
20,21.029218435287476,798
17,21.037081241607666,516
18,21.037776708602905,419
26,21.0377094745636,10
3,21.045320510864258,0
21,21.04663348197937,695
1,22.022310972213745,752
8,22.022099494934082,14
10,22.023184537887573,152
5,22.02381443977356,2964
24,22.024984121322632,1
2,22.024468183517456,2767
16,22.02527904510498,460
28,22.025137186050415,4
12,22.025508642196655,149
27,22.025773763656616,4662
31,22.02589774131775,6056
6,22.025676727294922,1133
14,22.027318477630615,579
4,22.027974128723145,470
23,22.02739906311035,237
7,22.028021097183228,831
9,22.029443502426147,9
20,22.029951572418213,787
19,22.030179738998413,332
25,22.031285047531128,5
13,22.032163858413696,845
22,22.034069299697876,441
15,22.03360652923584,981
30,22.03366756439209,938
11,22.035223722457886,59
26,22.038536071777344,5
18,22.03823971748352,404
17,22.038374185562134,568
0,22.046372652053833,935
3,22.04663395881653,60
21,22.04815673828125,687
29,22.027432203292847,35
8,23.02237582206726,11
1,23.023443937301636,734
10,23.023918390274048,129
2,23.024848699569702,2840
5,23.02496886253357,3183
12,23.025841236114502,129
16,23.025667190551758,456
28,23.027116775512695,0
6,23.027096271514893,1155
23,23.02790069580078,212
24,23.026641607284546,0
31,23.027275562286377,6205
27,23.0276141166687,4845
14,23.028309106826782,617
29,23.028666496276855,26
7,23.029107093811035,839
4,23.029340028762817,466
9,23.030875205993652,9
20,23.031410455703735,802
19,23.03128170967102,324
25,23.031503438949585,12
15,23.034417867660522,1025
22,23.034749031066895,429
30,23.035229682922363,932
11,23.03609013557434,87
13,23.03364872932434,839
18,23.038978338241577,396
26,23.04021191596985,0
17,23.043751001358032,526
0,23.04744052886963,937
3,23.04803729057312,62
21,23.049792051315308,691
8,24.02355122566223,0
1,24.02424669265747,824
2,24.02579164505005,3035
5,24.025949478149414,3398
16,24.02599811553955,453
12,24.026930809020996,77
28,24.028066635131836,2
10,24.02803659439087,120
27,24.028276920318604,4946
24,24.028348445892334,0
6,24.028719186782837,1170
23,24.028937339782715,169
29,24.029696702957153,1
14,24.029518842697144,663
7,24.029857873916626,829
31,24.030006647109985,6448
4,24.030728101730347,484
9,24.031694889068604,0
25,24.03219747543335,0
19,24.032512426376343,321
20,24.03327465057373,796
13,24.034069299697876,840
22,24.03607487678528,442
30,24.036259651184082,913
15,24.03622078895569,1007
11,24.036848068237305,52
26,24.04105544090271,0
17,24.045034646987915,578
3,24.0488600730896,17
21,24.051098108291626,722
18,24.039923667907715,514
0,24.090087890625,970
8,25.02476739883423,0
1,25.025591373443604,867
5,25.026662826538086,3469
2,25.027186155319214,3075
16,25.02731466293335,548
12,25.02800679206848,175
28,25.028625011444092,1
24,25.029008150100708,0
6,25.029845237731934,1290
23,25.030242204666138,129
27,25.02996277809143,5167
14,25.030123233795166,726
10,25.030037879943848,85
29,25.03068208694458,0
31,25.031070470809937,6617
9,25.032418966293335,7
19,25.03274965286255,404
25,25.032644510269165,0
4,25.032788038253784,508
20,25.034603118896484,890
13,25.034752368927002,1000
11,25.037360429763794,30
22,25.037431001663208,516
30,25.037524223327637,984
15,25.037587642669678,1177
18,25.041425704956055,505
26,25.04176425933838,13
7,25.043339014053345,938
17,25.046218633651733,560
21,25.051663637161255,807
3,25.05687713623047,86
0,25.090888738632202,1068
8,26.025731801986694,15
1,26.026832818984985,811
5,26.027933359146118,3594
28,26.029420137405396,5
2,26.0282781124115,3145
16,26.028830766677856,522
12,26.029191255569458,89
27,26.030506134033203,5351
6,26.03027319908142,1293
24,26.030958652496338,1
29,26.03142809867859,32
14,26.031473875045776,651
10,26.031543731689453,161
23,26.0318706035614,213
31,26.032227516174316,6975
19,26.03329563140869,389
25,26.033451080322266,10
9,26.033851623535156,4
4,26.034157752990723,652
20,26.03564476966858,932
13,26.035465478897095,941
22,26.038580656051636,506
15,26.038732290267944,1141
30,26.038820266723633,1003
18,26.04243493080139,515
11,26.038697004318237,112
26,26.04303789138794,14
7,26.044148445129395,938
17,26.04713201522827,780
21,26.052579879760742,821
3,26.058024644851685,50
0,26.130650520324707,1074
8,27.02675986289978,17
2,27.029454469680786,3199
16,27.02957534790039,508
28,27.030561447143555,0
27,27.030633687973022,5466
12,27.03065514564514,109
6,27.03149914741516,1311
10,27.031601190567017,150
29,27.032562971115112,32
24,27.032472133636475,0
23,27.03326940536499,169
31,27.03341293334961,7159
19,27.034222841262817,358
4,27.03489875793457,625
9,27.035025358200073,0
5,27.02854609489441,3782
25,27.0354962348938,4
13,27.036311149597168,971
20,27.037524938583374,928
1,27.028021574020386,946
30,27.039904832839966,969
22,27.040279388427734,477
11,27.040790796279907,79
15,27.0402615070343,1219
26,27.044463872909546,0
7,27.04427671432495,1012
18,27.04747200012207,599
17,27.048170566558838,786
21,27.05406928062439,800
3,27.059956312179565,0
14,27.10485291481018,789
0,27.156426429748535,1184
8,28.0276038646698,0
1,28.029467821121216,893
5,28.03027057647705,3924
16,28.031014919281006,490
2,28.03130078315735,3447
12,28.031594038009644,24
27,28.031729698181152,5577
6,28.031832456588745,1336
29,28.032920837402344,1
23,28.034350872039795,146
31,28.034740447998047,7535
19,28.035270929336548,368
9,28.035709142684937,0
24,28.035317182540894,0
4,28.036563873291016,591
25,28.03710412979126,0
13,28.03680968284607,935
20,28.039196252822876,951
22,28.040881872177124,477
11,28.041463136672974,44
10,28.041436672210693,130
15,28.041653633117676,1250
30,28.041783332824707,972
7,28.04556131362915,981
26,28.045844554901123,0
18,28.04864811897278,598
17,28.04932951927185,843
28,28.03130054473877,0
21,28.054904222488403,922
3,28.06084394454956,0
14,28.106164932250977,730
0,28.15725588798523,1189
8,29.028281211853027,21
5,29.031410455703735,4020
16,29.03157615661621,581
12,29.032514572143555,131
28,29.032740116119385,0
27,29.033169507980347,5735
2,29.032713174819946,3681
1,29.03391432762146,933
29,29.034539937973022,0
23,29.036064386367798,97
9,29.036678791046143,7
24,29.03643035888672,0
31,29.036402940750122,7675
19,29.037193775177002,446
13,29.03712010383606,1052
4,29.037981510162354,568
25,29.037793397903442,2
15,29.041903734207153,1383
10,29.04211735725403,107
30,29.04224991798401,1052
6,29.03283953666687,1461
11,29.043007135391235,0
22,29.044010400772095,583
26,29.047460317611694,9
18,29.050297737121582,586
17,29.049970626831055,826
21,29.055006980895996,910
20,29.041204929351807,1031
7,29.060038805007935,1096
3,29.061279773712158,85
14,29.119877815246582,782
0,29.179730892181396,1177
8,30.029733180999756,16
5,30.032418489456177,4098
16,30.033108949661255,558
2,30.033191204071045,3811
12,30.033605337142944,57
28,30.033743858337402,1
27,30.033825159072876,5897
6,30.033881664276123,1463
29,30.035862684249878,32
31,30.036998510360718,8086
23,30.036632299423218,179
9,30.037715196609497,6
24,30.037847757339478,0
13,30.038472414016724,1028
19,30.03892183303833,425
4,30.03907346725464,635
25,30.039891004562378,9
20,30.042577266693115,1028
30,30.04302430152893,1051
15,30.043081521987915,1428
10,30.043884992599487,183
22,30.044984102249146,601
11,30.044627904891968,48
26,30.048717260360718,20
17,30.050570964813232,908
18,30.052080154418945,578
1,30.03524160385132,970
21,30.05829882621765,913
7,30.061179876327515,1084
3,30.06319260597229,54
14,30.12105393409729,893
0,30.180487155914307,1258
8,31.031732320785522,23
5,31.033446311950684,4316
12,31.03414511680603,92
16,31.034069061279297,577
27,31.034621238708496,5984
6,31.034733772277832,1474
2,31.03448247909546,3968
28,31.035133600234985,7
29,31.03693652153015,37
23,31.037303686141968,158
31,31.038328647613525,8261
9,31.03879427909851,0
24,31.038776874542236,0
4,31.039326667785645,636
13,31.039844036102295,1060
19,31.03960371017456,423
25,31.04140281677246,11
1,31.043786764144897,1022
15,31.04429531097412,1420
30,31.044493436813354,1055
22,31.04559850692749,591
11,31.04575777053833,66
10,31.04444718360901,167
26,31.050298929214478,0
20,31.05082082748413,1026
18,31.05336570739746,666
17,31.05642604827881,985
21,31.059622287750244,925
7,31.062578201293945,1095
3,31.06445026397705,22
14,31.130520820617676,848
0,31.246047258377075,1252
8,32.03252959251404,0
5,32.03456497192383,4369
27,32.03576040267944,6131
16,32.03551244735718,557
6,32.03577756881714,1485
2,32.03587007522583,4093
28,32.036327838897705,2
23,32.03797650337219,161
4,32.04005408287048,623
24,32.040494203567505,1
9,32.039820432662964,10
31,32.03969192504883,8429
29,32.04050350189209,0
19,32.04096293449402,424
13,32.041117429733276,1174
25,32.04254508018494,0
15,32.045538902282715,1455
30,32.045668840408325,1070
10,32.04598593711853,142
22,32.04676556587219,555
11,32.04993271827698,12
20,32.051339626312256,1015
26,32.05123162269592,0
18,32.05374026298523,673
17,32.057024002075195,979
21,32.06092619895935,1026
7,32.063928842544556,1113
3,32.0653555393219,86
1,32.06494927406311,1140
12,32.0807945728302,192
14,32.14460253715515,972
0,32.266820192337036,1350
8,33.03391623497009,17
5,33.03606915473938,4518
6,33.036717891693115,1582
2,33.03681826591492,4211
28,33.03736162185669,0
16,33.0365629196167,660
27,33.03671169281006,6411
31,33.039852142333984,8663
4,33.04054522514343,629
23,33.04003596305847,264
29,33.041295289993286,0
24,33.041152238845825,3
13,33.041873931884766,1165
9,33.04182028770447,11
10,33.04692268371582,208
30,33.04746675491333,1197
22,33.047789096832275,655
11,33.05084180831909,0
19,33.051732540130615,527
26,33.05272388458252,12
20,33.05299711227417,1103
25,33.05378842353821,10
18,33.054609298706055,699
15,33.056830406188965,1537
17,33.058428049087524,1052
21,33.06233882904053,1054
7,33.0654821395874,1183
1,33.06629514694214,1082
3,33.06606388092041,43
12,33.090654134750366,112
14,33.145546436309814,922
0,33.26784825325012,1372
8,34.03531503677368,21
6,34.03737449645996,1633
27,34.03725075721741,6472
16,34.037689208984375,664
2,34.03753852844238,4368
28,34.03762650489807,5
23,34.04076862335205,237
31,34.04139542579651,8923
24,34.04226779937744,0
29,34.042057037353516,39
4,34.04235243797302,706
9,34.043453216552734,5
13,34.04378867149353,1319
10,34.04774355888367,189
22,34.04901099205017,630
30,34.04843354225159,1207
19,34.053096532821655,503
20,34.0543417930603,1068
26,34.054102182388306,6
25,34.05480170249939,10
18,34.05498695373535,664
15,34.0586621761322,1600
17,34.05967473983765,1037
11,34.05204916000366,65
3,34.067216634750366,92
7,34.067363023757935,1178
1,34.06783199310303,1258
21,34.0694055557251,1041
12,34.11648631095886,174
5,34.03757333755493,4696
14,34.17618465423584,1064
0,34.28790497779846,1480
8,35.03628182411194,0
27,35.037609815597534,6596
5,35.03838753700256,4785
28,35.03866386413574,6
16,35.03885793685913,661
2,35.038094997406006,4477
6,35.04154682159424,1631
23,35.04174208641052,241
31,35.042572021484375,9223
4,35.04246926307678,674
29,35.043262243270874,44
24,35.044296979904175,0
9,35.04465985298157,0
10,35.04944705963135,169
13,35.04457116127014,1299
22,35.049699544906616,633
